id	title	author	published	language	avg_rating	ratings_count	review_count	genre_1	genre_2	genre_2	to_read	currently_reading	favorites
14493901	The Rupert Chronicles: The Hysterical Misadventures of a Monumental Drag Queen and His Two One-Eyed Pussies	Ron Van Sweringen	2010-12-23	English	0.0	0	0						
1575190	Of Time and Place: Walker Evans and William Christenberry	Thomas Southall	1990-06-30	English	4.57	14	2						
27631443	Geld Verdienen Schreiben Fur Unternehmen: Wie Konnen Sie $ 100 Pro Tag	Sean Kingston	2015-01-24		0.0	0	0						
33062777	Le Cahier de Celina - Seyes, 96p, A5 - Etoile Et C Ur	Collectif	2015-03-01		0.0	0	0						
34486759	1 Corinthians: Devotional Studies On Living Wisely	J. Allen Blair	1969-10-31	English	0.0	0	0						
35208922	Turbulent Times, Creative Minds: Erich Neumann and C. G. Jung in Relationship	Erel Shalit	2016-12-01		0.0	0	0						
28630900	Rise Strong Blank Journal: Blank Diary Notebook, Inspirational Journal, Minimalist, Lined Journal,6 X 9, 150 Pages	NOT A BOOK	2015-12-31		0.0	0	0						
31725329	Poems	Charles Gray	2016-05-23		0.0	0	0						
824217	God Is Not Great: The Case Against Religion	Christopher Hitchens			3.96	71153	4042	Nonfiction	Religion	Religion	9478	437	450
27454367	Journal of the Board of Supervisors of the County of Onondaga	Onondaga County	2015-09-16		0.0	0	0						
12587066	Greening My Life: A Green Building Pioneer Takes on His Most Challenging Project	David Gottfried	2010-10-20	English	2.11	9	1						
13641017	Die Traurigkeit der Zombies	Kim Paffenroth	2008-10-15	German	3.89	864	52	Horror	Zombies	Horror	786	6	
34554514	خروج مرد بیوه	Luigi Pirandello	1937-10-31	Persian	4.21	321	12	European Literature	Italian Literature	Fiction	166	26	2
28929192	The Joke	Milan Kundera	1967-10-31	English	3.99	21108	842	Fiction	European Literature	Czech Literature	12297	6	195
200427	Vampiros Mito y Realidad de Los No-Muertos	Miquel G. Aracil	2003-01-31	Spanish	3.14	7	1						
5330355	Handwoven Laces	Donna Muller	1991-09-01	English	4.46	13	0						
18595926	Spring Tide	Cilla Börjlind			3.9	2369	247	Thriller	Mystery	European Literature	475	71	13
31091594	Leaons ADition Revue	Chassagny-M	2016-04-01		0.0	0	0						
24197298	Snow White & the Vertically Challenged Excavators	Sian Nixon	2014-05-05		0.0	0	0						
34938401	Il flauto a sei puffi	Peyo	1960-01-31	Italian	3.89	413	30	Sequential Art	Comics	Sequential Art	92		
1858722	Billboard Top Rock 'n' Roll Hits of the 70's	Hal Leonard Publishing Company	1992-01-01	English	3.33	3	0						
32314307	Lost in Magic	Rose Wulf	2016-09-27		5.0	1	0						
32392039	How We Went and What We Saw: A Flying Trip Through Egypt, Syria, and the Aegean Islands	Charles McCormick Reeve	2009-05-13		0.0	0	0						
16343224	The Endowment Model of Investing: Return, Risk, and Diversification	Martin L. Leibowitz	2010-10-31		3.71	7	0						
12668213	Histoire des troubles advenues	Pierre Joseph Le Boucq			0.0	0	0						
874132	A Hiking Guide to the Geology of the Wasatch Mountains: Mill Creek and Neffs Canyons, Mount Olympus, Big and Little Cottonwood and Bells Canyons	William Parry	2005-09-28	English	3.75	4	0						
5158642	Y nuestros rostros, mi vida, breves como fotos	John Berger	1982-10-31	Spanish	4.12	1082	55	Poetry	Nonfiction	Writing	1491	36	18
24271534	Джон Бон Джоуви. Биографията	Лора Джаксън	2003-10-31	Bulgarian	3.74	161	17						
6768271	Shapes	Lourdes M. Alvarez	2005-10-31		0.0	0	0						
15168350	Thomas Jefferson,	Susan Lee	1974-01-01	English	0.0	0	0						
36180772	Dos hermanos	Milton Hatoum	2000-10-31	Spanish	4.01	1144	73	Fiction			94		1
34374667	Mørk materie	Blake Crouch	2016-07-26	Norwegian	4.1	93643	14296	Science Fiction	Fiction	Thriller	16342	1014	234
32565910	Petite Boutique Counting	Thomas Nelson	2017-03-21		0.0	0	0						
27668746	Next Places: Second Edition	Harvey Sarles	2006-03-01		4.0	2	0						
35986901	A Study Guide for Gloria Naylor's "The Women of Brewster Place"	Cengage Learning Gale	2017-07-25		0.0	0	0						
27369190	Officials and Employees of the City of Boston and County of Suffolk with Their Residences, Compensation, Etc	Boston (MA) City Council	2015-09-09		0.0	0	0						
26649602	Notes on Animal Parasites and Parasitism. Lecture Outlines of a Course in Parasitology with Special Reference to Forms of Economic Importance	William a B 1876 Riley			0.0	0	0						
15694845	Strakonicti Souverci: Ze Zivota Zidu Na Malem Meste	Robert Ehrmann		English	0.0	0	0						
14229980	Russell's American Almanack. Volume 1 of 2	Elijah Russell	2012-02-01	English	0.0	0	0						
20219539	Children and Exercise XIX: Promoting health and well-being: Promoting Health and Well-being 13th	N. Armstrong	2013-01-01	English	0.0	0	0						
26306873	Equitable Taxation: Or, the Debtors' Lien	Manley Howe	2015-07-16		0.0	0	0						
30079780	On the Doctrine of Election	Friedrich Scheiermacher	2013-11-05		0.0	0	0						
20287649	Commune Du Parc Naturel Regional Du Massif Des Bauges: Gruffy, Saint-Jorioz, Faverges, Saint-Offenge-Dessus, Viuz-La-Chiesaz, Lathuile, Montmelian, Puygros, Saint-Eustache, Aillon-Le-Jeune, Sevrier, Aillon-Le-Vieux, Doussard	Source Wikipedia	2013-09-12		0.0	0	0						
2838740	Taking the Jesus Road: The Ministry of the Reformed Church in America Among Native Americans	LeRoy Koopman	2005-06-30	English	4.0	1	1						
25880078	Monkeys and MaCawktails	Erica Hemenway	2013-02-08	English	0.0	0	0						
35533010	The At Least Game	Caroline Wood			0.0	0	0						
28682190	Primavera Brasileira	Bruna Guerreiro	2015-09-01	English	0.0	0	0						
10371385	Secrets of Question Based Selling	Thomas A. Freese	1999-04-28	English	4.07	300	22						
24988164	The Art of Diablo III Reaper of Souls	Blizzard Entertainment	2013-10-31	English	4.67	3	1						
4266708	Robert Grosseteste	James McEvoy	2000-09-21	English	4.5	2	0						
28559685	Chinese Ritual and Politics	Ahern Emily Martin	2010-03-04		0.0	0	0						
35272205	Erlebnisführer Mainfranken. Famlien auf Tour.	Wolfgang Hilber	2017-10-31	German	0.0	0	0						
16104257	Pieśń Susannah	Stephen King	2004-10-31	Polish	3.98	98512	2658	Fantasy	Fiction	Horror	32175	1622	578
16934708	Frommer's Beijing	Jen Lin-Liu	2008-02-19	English	4.14	7	0						
22740402	Holiday Buzz	Cleo Coyle	2012-12-04	English	4.03	2069	200	Mystery	Mystery	Cozy Mystery	599	20	5
18173400	Biology: Concepts and Applications	Cecie Starr	1991-01-01	English	3.42	77	2						
33201986	Golden Gleanings: Comprising Poems and Prose Extracts from the Writings of M. S. Newcomer	Martin Stoner Newcomer	2016-11-21		0.0	0	0						
19303658	On the Deck or in the Drink: A Naval Aviator's Story	Brian R. Allen	2010-05-19	English	4.03	32	1						
25878909	Magnetic World	Albert Simpson	2015-07-06	English	0.0	0	0						
20591639	Devianze	CIRO ROSELLI	2012-04-14		0.0	0	0						
16426851	Ageless Face, Ageless Mind	Nicholas Perricone	2007-01-01		3.7	53	10						
26330875	Erasmus, Man of Letters: The Construction of Charisma in Print	Lisa Jardine	1993-06-01		3.88	8	2						
34063402	25 Anos da Associação Portuguesa de Horticultura	António Marreiros	2001-11-30		0.0	0	0						
32472243	Today Breanne Will Be a Princess	Paula Croyle	2016-09-08		0.0	0	0						
4649874	The Poetry of Madan G. Gandhi: A New Metaphysical Voice	Narinder Kumar Rattan		English	0.0	0	0						
6700039	Cima Revision Cards: Business Law	David Sagar	2005-04-13	English	0.0	0	0						
706980	Robert Cavelier de La Salle	William Jay Jacobs	1975-10-31	English	3.0	1	0						
3661122	Climatic Constraints and Human Activities	Jesse H. Ausubel	1980-01-01	English	0.0	0	0						
21548547	Kent ve Tuz	Gore Vidal	1948-01-10	Turkish	3.86	5212	335	Glbt	Fiction	Classics	3027	64	45
28836571	An Historical Disquisition Concerning the Knowledge Which the Ancients Had of India; And the Progress of Trade with That Country, Prior to the Discovery of the Passage to It by the Cape of Good Hope. with an Appendix: Containing Observations on the Civil	William Robertson	2009-06-01		4.0	2	0						
9597545	Planning Support Systems in Practice	Stan Geertman	2002-10-07	Italian	0.0	0	0						
10482653	Shortcut Man: A Novel	P.G. Sturges	2011-01-27	English	3.29	259	54						
31450736	Pacific Thunder: The US Navy's Central Pacific Campaign, August 1943–October 1944	Thomas McKelvey Cleaver			5.0	1	0						
21733744	Moving On Moving In	Mikey Lee Ray	2013-05-05		0.0	0	0						
19249623	吸血児・シグマくん（１）	大石フジコ		English	0.0	0	0						
36443677	Les Illuminati: L'histoire secrète du monde et le nouvel ordre mondial	Geneviève Béduneau		French	0.0	0	0						
35679232	CHAINED UP	Kelly Hart	2017-06-21	Filipino; Pilipino	0.0	0	0						
26832152	No-Salt, Lowest-Sodium Barbecue & Grilling Cookbook	Donald Gazzaniga	2015-09-10	English	4.0	1	0						
14644011	Biomorph!: Hans Arp in a Dialogue with Current Artist Positions	Hans Arp	2011-11-30	English	0.0	0	0						
23415451	25 Great French Films: Ebert's Essentials	Roger Ebert	2012-05-08	English	3.54	24	1						
32861662	Povoamento de Angola	Gastão de Sousa Dias	1939-10-31	Portuguese	0.0	0	0						
33096355	The British Bee Journal, and Bee-Keeper's Adviser, 1875-6, Vol. 3	Charles Nash Abbott	2016-11-19		0.0	0	0						
2451279	Fighting Fire: Ultimate-24dp	Hastings Paul		English	0.0	0	0						
33377507	Ultimate Math Contest Preparation, Problem Solving Strategies, Math IQ Puzzles: For Grades 1 and 2	Frank Ho	2016-11-17		0.0	0	0						
675498	Introduction to Dynamics	I.C. Percival	1982-01-01	English	3.33	3	0						
12947979	The Blackbird	Richard Stark	1969-10-31	English	3.81	251	34						
18894228	Pandemics: Our Fears and the Facts	Sunetra Gupta	2013-05-06	English	3.44	85	7						
3561009	The Teaching of History in Primary Schools : Implementing the Revised National Curriculum	Hilary Cooper	1995-10-01		2.0	1	0						
21268793	The Children of Orion: Book I - The Twins Above	Robert Ipcar	2011-07-21	English	4.5	2	0						
8442731	Trees and Other Woody Plants of Maine, Their Occurrence and Distribution: An Annotated Catalog of the Woody Spermatophytes	Fay Hyland	1978-01-01	English	0.0	0	0						
520729	The Quotations of Chairman Greenspan: Words from the Man Who Can Shake the World	Larry Kahaner	2000-11-01		3.03	35	2						
10240911	Daughters of Eve: including Frank Harris set down in malice	Frank Harris	2015-09-27	English	0.0	0	0						
9403926	The Girl with the Dragon Tattoo	Stieg Larsson		English	4.11	1973648	63005	Fiction	Mystery	Thriller	604575	20200	9189
35976505	Le Crepaud Roman Espagnol; Tome Second	Anonymous	2017-07-20		0.0	0	0						
31556588	Marie's Musical Journey	Dawn Richardson	2012-05-23	English	0.0	0	0						
13725110	Grammar and Beyond Level 4 Student's Book a	John D. Bunting		English	4.24	25	0						
15620758	Klassische Berlin: D. Berliner Bildhauerschule Im 19. Jh	Peter Bloch		English	0.0	0	0						
16927410	Positive Political Theory II	David Austen-Smith	2005-10-31		3.5	2	0						
35736498	City Maps Fairfield California, USA	James McFee	2017-07-15		0.0	0	0						
27217906	Der Fluch des Drachenkönigs	Nikolai Bachnow	1999-10-31	German	0.0	0	0						
32014405	Machtpolitik Und Idealpolitik	Siegmund 1872-1942 Hellmann			0.0	0	0						
17373278	The Awakening	Kate Chopin	1899-10-31		3.63	139788	5787	Fiction	Feminism	Academic	1319	135	1425
28630542	In Defense of Women	H.L. Mencken	1922-10-31		3.72	333	66	Nonfiction	Philosophy	Writing	578	20	2
22418104	A Mile Apart	Sarah Jae Foster	2014-04-10		3.92	13	5						
1784129	Prognosis in Advanced Cancer	Paul Glare	2008-06-01	English	4.33	3	0						
22388828	ATLAS	Isaac Hooke	2013-12-25	English	3.81	1575	90	Science Fiction	War	Military	1431	129	
8087838	Sponge Bob's Special Delivery	Steven Banks	2003-01-01		4.01	105	8						
933975	Culturismo = Arnold's Bodybuilding for Men	Arnold Schwarzenegger	1981-04-20	Spanish	4.28	174	6						
35475858	ث	ب	2017-06-19	Arabic	0.0	0	0						
28787050	Die Wunderheiler Der Weimarer Republik: Protagonisten, Heilmethoden Und Stellung Innerhalb Des Gesundheitsbetriebs	Daniel Korner	2015-03-31		0.0	0	0						
11035644	tending lives	Echo Heron	1998-10-31	English	4.25	436	27	Nurses	Nursing	Nonfiction	395	10	1
6439301	A Helen West Omnibus	Frances Fyfield	2002-10-31	English	3.47	15	4						
18495216	Dynamic Plasticity	N. Cristescu	2012-01-01		0.0	0	0						
16577359	Honor Killings in the Twenty-First Century	Nicole Pope	2011-12-15		4.25	4	1						
19707618	Anticipatory Systems: Philosophical, Mathematical, and Methodological Foundations: 1	Robert Rosen	1985-01-01	English	4.46	13	0						
18316570	Theme Sets: Irish Immigration	Shirley Dickson	2007-02-21		0.0	0	0						
4352377	The Montreal Canadiens Hockey Team	David Aretha	1998-01-01	English	0.0	0	0						
27312346	Sherlock Holmes from A to Z	C V Shea III	2015-03-11		0.0	0	0						
20168848	The Outcasters : A Society of Short Stories!	Maestro Drake	2011-11-28	English	0.0	0	0						
29742617	DOS/V POWER REPORT	DOS/V POWER REPORT編集部	2016-01-29	English	0.0	0	0						
30133835	BEAST	Tia Parker	2016-05-07	English	3.23	13	2						
34823052	Джедайские техники: Как воспитать свою обезьяну, опустошить инбокс и сберечь мыслетопливо	Максим Дорофеев	2017-03-29		4.52	118	25						
32294102	Tokyo: The Best Of Tokyo	Gary Jones	2016-09-22	English	2.0	1	1						
8121852	Discursos de La Guerra del Peloponeso: Version Aragonesa de La Historia de La Guerra del Peloponeso, Patrocinada Por Juan Fernandez de Heredia	Thucydides	0411-10-31	English	3.87	24691	598	History	Ancient History	Nonfiction	149	27	108
22745626	Undercover Nazi	David Gletty	2009-01-01	English	1.5	2	0						
32157313	History of the Presbyterian Church in the United States of America, Vol. 1	E H Gillett	2016-09-13		0.0	0	0						
17089310	Judische Selbstwahrnehmung - La Prise de Conscience de L'Identite Juive	Hans Otto Horch	1997-01-01		0.0	0	0						
36111494	Die Vergessenen 01 - Skinwalker	Sabina S. Schneider	2017-07-20		0.0	0	0						
13596991	From Saturn With Love	Luna King	2012-04-11	Filipino; Pilipino	4.14	22	3						
35746408	Where in the World Is Thailand?	Margaret Davis Ledford	2017-10-01		5.0	1	0						
20280129	The Following of Christ	John Tauler	1992-01-01		4.0	1	0						
8685926	Poets and Artists	Frank Bernarducci	2010-07-30		5.0	10	1						
31636489	Michael and His Lost Angel: A Play in Five Acts	Henry Arthur Jones	2007-06-01		0.0	0	0						
7278644	One Home, One Family, One Future	Bashir Zikria	2009-10-31	English	0.0	0	0						
28204984	The Essence of Tragedy	David Irvin	2015-12-14		0.0	0	0						
15531602	Branch Security Reference and Training Manual	Richard F. Cross	1998-01-01	English	0.0	0	0						
18093221	Improving Work Groups: A Practical Manual for Team Building	Dave Francis	1992-12-24		5.0	1	0						
20834749	Rienzi: The Last of the Roman Tribunes Large Print Edition:	Edward Bulwer-Lytton	1835-10-31		4.12	25	4						
18160005	Uma Prova do Céu	Eben Alexander	2012-10-31	Portuguese	3.68	43576	4651	Biography	Science	Nonfiction	4828	318	77
28325564	Discovering Jesus	Elliott Blount	2015-12-15		0.0	0	0						
15541095	Code of New Hampshire Rules	Inc Staff Weil Publishing Co		English	0.0	0	0						
29009522	The Queen's Bastard	Robin Maxwell	1999-10-31	English	3.75	2095	83	Historical	Historical Fiction	Fiction	2388	52	8
18051409	Unquenchable Fire Unequivocal Call: By Design and Determination: A Story of Uncommon Devotion to Country	Flora A. Trebi-Ollennu	2013-10-10		0.0	0	0						
16786275	Salt	Nancy Robinson Masters	2008-01-01		0.0	0	0						
11268404	Mrs. Bridge	Evan S. Connell	1959-10-31	Italian	4.04	2910	471	Fiction	Classics	Novels		32	41
35030040	Alles Was Ich Liebe Uber Handschellen: Ein Sicherer Platz Fur Deine Kinky Gedanken	Apfelkuchen	2017-04-27		0.0	0	0						
28174955	Beautiful Wall	Ray Gonzalez	2015-10-13	English	3.92	12	2						
31838630	Wings of the Dawn	Byron Brooks	2015-02-06	English	0.0	0	0						
779084	Rosalyn Yalow Nobel Laureate: Her Life and Work in Medicine : A Biographical Memoir	Eugene Straus	1998-10-31		0.0	0	0						
26708018	Im Goldland Des Altertums: Forschungen Zwischen Zambesi Und Sabi	Carl Peters			0.0	0	0						
21175345	Dorothy and the Wizard in Oz	L. Frank Baum	1908-10-31	English	3.78	9779	518	Classics	Childrens		969	717	40
16333912	The Handbook of Bilingualism	Tej K. Bhatia	2004-02-01		4.13	8	0						
27754099	Midabada Ee Baqbaqaaq: Warbixin Hordhac Ah Oo Ay Carruurtu Ku Midabada Adduunka Dabiiciga Ah	David E. McAdams	2013-12-04		3.5	2	2						
11352727	La Fille Sauvage	Jim Fergus	2004-10-31		3.85	2474	352	Historical	Historical Fiction	Fiction	734	73	13
27365717	Brown Alumni Monthly	Brown University	2015-09-08		0.0	0	0						
29991983	世界の果てのこどもたち	中脇 初枝	2015-06-18	Japanese	5.0	1	0						
10962118	Starting Cooking	Gill Harvey	1996-10-31	English	3.5	4	0						
27690669	Restoration and Redemption	Gordon Stuart Collins	2015-05-06		0.0	0	0						
35052071	Fisica quantistica per curiosi: Viaggio nei misteri di una straordinaria realtà	Luca Montemagno	2017-04-18		0.0	0	0						
6664505	Xander in New York	Voracity		English	4.0	2	1						
26167457	Sunshine and Fluffy Clouds	Twilightclopple	2012-05-27	English	0.0	0	0						
33770475	Familypedia - Ohio River Counties: Ballard County, Kentucky, Beaver County, Pennsylvania, Belmont County, Ohio, Boone County, Kentucky, Boyd County, Kentucky, Bracken County, Kentucky, Breckinridge County, Kentucky, Brooke County, West Virginia, Brown Cou	Source Wikia	2011-11-02		0.0	0	0						
7870564	The Great Poochini	Gary Clement	1999-09-09	English	3.94	17	5						
3338684	The Green Nazi - an investigation into fascist ecology	J. Sakai	2002-10-31		4.38	13	3						
32541408	Oeuvres Completes de Mesdames de La Fayette, de Tencin Et de Fontaines, Precedees de Notices Historiques Et Litteraires; Tome 05	Madame de La Fayette	2013-03-12		0.0	0	0						
3717921	Dog Who Wouldn't Be	Farley Mowat	1957-10-31	English	4.14	3168	214	Nonfiction	Animals	Autobiography	2009	34	20
8372335	Advances in Neural Networks - ISNN 2010: 7th International Symposium on Neural Networks, ISNN 2010 Shanghai, China, June 6-9, 2010 Proceedings, Part I	Liqing Zhang	2010-05-21	English	0.0	0	0						
32052080	Barakamon, Vol. 13	Satsuki Yoshino	2016-03-12	English	4.31	112	12						
20203632	Hermaphroditism	John Avise	2011-01-01	English	0.0	0	0						
14546282	Cosmic Renegade	Charlie Laux	2010-04-22	English	0.0	0	0						
5863053	The Failure of the Franklin National Bank: Challenge to the International Banking System	Joan Edelman Spero	1999-10-01	English	0.0	0	0						
17024392	Pacific Century	Jesse Russell	2012-06-30		0.0	0	0						
20516539	The Priest Is Not His Own	Fulton J. Sheen	1963-10-31	English	4.72	148	22						
25997688	My Heart My Home	Corey Jay Johnson	2014-05-01	English	5.0	2	0						
7547088	Tarantulas of Belize	STEVEN B. REICHLING			4.0	1	0						
33730881	B I J Ng Zh Ng D Ng Jiao Yu: B I J Ng Shi Di Si Zh Ng Xue, Hui Wen Zh Ng Xue, B I J Ng Shi Shi y Xue Xiao	Lai Yuan Wikipedia	2011-09-12		0.0	0	0						
30558775	Colonial Virginia	J.A.C. Chandler	2008-06-28		0.0	0	0						
28154468	Song of Thunder	Gareth Lewis	2015-11-30		0.0	0	0						
15288554	Neutron Transmutation Doping in Semiconductors	J. Meese	1979-03-01	English	0.0	0	0						
12346127	A Celtic Liturgy	Pat Robson	2000-04-01	English	4.0	4	3						
30654930	Вожделение	Maya Banks	2013-02-05	Russian	3.96	59059	3719	Romance	Did Not Finish		256	260	34
5447687	Cooking with Vegetables	Alex D. Hawkes	1968-10-30		0.0	0	0						
11711677	Poemas	Tirso de Molina			4.0	3	0						
12966665	Bilder av människan	Stig Fahnér			0.0	0	0						
1830394	Doctors In Demand: Dr. Dangerous / The MD Courts his Nurse	Kristi Gold			5.0	1	0						
29923038	من اسرار النفس البشريه	موسى الجويسر		Arabic	2.33	3	1						
21986991	Answering Auschwitz: Primo Levi's Science and Humanism After the Fall	Stanislao G. Pugliese	2011-02-01		5.0	1	0						
32805895	Vampire Demons	Kolino Chocic	2016-10-23	English	0.0	0	0						
441262	A Dictionary of Common Philosophical Terms	Gregory Pence	1999-10-31	English	3.56	18	1						
3984465	The Roman Catholics	Patrick W. Carey			4.0	2	0						
3344060	Taste of the Caribbean: 70 Simple-To-Cook Recipes from This Tropical Cuisine	Rosamund Grant	1995-10-31	English	3.86	7	0						
23072650	Learning Accountancy: The Novel Way	Zarir Suntook	2010-04-01		0.0	0	0						
31223839	Sticky and Steamed Puddings	Family Circle		English	0.0	0	0						
7922609	The Thunder Riders	Frank Leslie	2007-09-04	English	4.0	16	2						
16146209	Strobe Edge, Vol. 6	Io Sakisaka	2009-01-01	English	4.27	1759	50	Sequential Art	Manga	Romance	237	5	21
15512834	Christy: Amazing Grace	Michael Rhodes		English	0.0	0	0						
2801727	A Pilgrim's Way	Walter C. Righter	1998-05-26	English	3.0	5	0						
32115297	Les Pensees. Texte Revu Sur Le Manuscrit Autographe Avec Une Pref. Et Des Notes Par Auguste Molinier; Tome 2	Blaise Pascal			0.0	0	0						
27410261	Zatanna  #2	Paul Dini		English	4.18	11	1						
26891118	Bella Darcy's Impetuous Nature	Wendy Soliman	2015-10-01	English	3.86	7	0						
6805663	El Greco	Jose Alvarez Lopera	1999-10-31	English	0.0	0	0						
30065406	Канадские зарисовочки: Рассказы и миниатюры	Коротаева Елена	2016-04-20	English	5.0	2	0						
21429851	Eat More Bloody Meat Y'Bastards!	Mial Pagan	2014-03-05		3.17	6	2						
29917730	Godo quindi sono: Divertissement quasi scientifico sulle faccende di letto e simili	Edoardo Boncinelli	2016-03-31	Italian	4.0	1	0						
13709134	Safe	Kim Dare	2012-05-26	English	3.63	285	44						
13198043	Tales From Huntsville, Eden, Liberty And Beyond..	Lynda West Scott	2011-10-31		3.13	24	5						
27441319	Paint, Oil and Drug Review, Volume 27	Anonymous	2015-09-11		0.0	0	0						
31375749	Boy Bands Biographies Vol.2:	R.B. Grimm	2015-07-16	English	0.0	0	0						
18753718	برخورد قطعه گمشده با دایره کله گنده	Shel Silverstein	1981-10-31	Persian	4.32	10263	468	Childrens	Poetry	Childrens	3467	17	160
19961209	Pocket Guide to Sainthood: The Field Manual for the Super-Virtuous Life	Jason Boyett	2009-01-01	English	3.63	16	2						
2959528	Lino Tagliapietra in Retrospect: A Modern Renaissance in Italian Glass	Susanne K. Frantz	2008-03-31	English	4.67	6	2						
24879949	Taboo Affairs	Moctezuma Johnson	2015-01-30	English	4.8	5	1						
16536718	Fifty Years of Anthropology and Education 1950-2000: A Spindler Anthology	John E. Richards	2000-01-01		0.0	0	0						
17715573	What's Up as You Grow Up?: 4th and 5th Grade Version	Mary Jo Podgurski	2013-03-23		0.0	0	0						
28699247	Principles of Evolutionary Medicine	Peter Gluckman	2009-06-25		4.46	37	1						
14922198	Tinnitus: Help and Hope	Terri E. Clancy		English	0.0	0	0						
33465356	Du Mai X N Wen: Du Maijaiantsu, Du Mai X N Wen XI Bu B N She, Ritereg+, Du Mai X N Wen Zh Ng Bu Zh She, Du Mai X N Wen Da B N B N She	S. Su Wikipedia	2011-09-08		0.0	0	0						
31190604	Yeniden Doğuş: Kaçış	Özlem Dokuyucu	2016-03-31	Turkish	3.83	6	1						
21508537	Project Management Skills for Instructional Designers: A Practical Guide	Dorcas M.T. Cox	2009-12-31		3.0	9	1						
20658107	25 Free Games for iPad	Jim    Lynch	2014-01-05	English	3.0	2	0						
34022419	Trace Elements in Plants	Walter Stiles	2013-10-10		0.0	0	0						
23369039	Richard T	Luigi Bradizza	2013-10-17		0.0	0	0						
3892318	Mercury as a Global Pollutant: Human Health Issues: Fourth International Conference, August 4-8 1996, Hamburg, Germany	Brian Wheatley	1997-07-31	English	0.0	0	0						
1592158	Selling Out	Amanda Lees			2.9	31	5						
34981283	Sketchbook: Cats in Circles  6x9: Journal with Blank Pages, Unlined, Unruled	NOT A BOOK	2017-04-03		0.0	0	0						
9559046	The Red Sock Christmas	Kelly Frazier	2008-06-23	English	0.0	0	0						
34034707	Ένας κάποιος θάνατος...	Κώστας Φρουζάκης	2017-01-23	Greek, Modern (1453-)	4.0	1	1						
27825580	Uma Casa no Fim do Mundo	Michael Cunningham	1990-10-31	Portuguese	3.89	15172	795	Fiction	Glbt	Glbt	10195	66	191
27955881	The Encyclopaedia Britannica, Or, Dictionary of Arts, Sciences, and General Literature, Volume 3	Anonymous	2015-09-27		0.0	0	0						
29730678	Marci's Pocket Posh Journal, Polka Dot	Andrews McMeel Publishing	2016-03-11		0.0	0	0						
13801968	Looking at Caribbean Countries	Jillian Powell	2007-01-01	English	0.0	0	0						
24542645	Deceit	Jenny Sweet		English	0.0	0	0						
2802199	The Physics of Microfabrication	Ivor Brodie	1982-05-31	English	0.0	0	0						
27859867	Alien Gene	Anna  Edwards	2015-11-16	English	3.0	1	0						
32624972	Single de Depeche Mode: Everything Counts, Wrong, Enjoy the Silence, It's No Good, I Feel You, Personal Jesus, Strangelove, Barrel of a Gun	Source Wikipedia			0.0	0	0						
1127490	Twins in the Park	Ellen Weiss	2003-10-01	English	3.28	18	0						
2530170	Lower Taxes in 7 Easy Steps	Stephen Fishman	2006-11-15	English	2.75	4	1						
21552937	A Monument to the Memory of George Eliot: Edith J. Simcox's Autobiography of a Shirtmaker	Constance M. Fulmer	2013-10-28		0.0	0	0						
11127376	The German: How to Give It, How to Lead It, How to Dance It	Various	2007-03-01	English	0.0	0	0						
11062540	Forgotten Ornament	Erik Daniel Shein	2006-01-30		5.0	2	1						
22827857	Energy Alternatives	Sylvia Engdahl	2015-04-01		0.0	0	0						
8420292	Branchenorientierte Unternehmensbewertung	Jochen Drukarczyk			0.0	0	0						
8806643	Inertial Navigation Systems Analysis	Kenneth Britting	2010-01-31	English	0.0	0	0						
32148462	Right to Die Versus Sacredness of Life	Kalman J. Kaplan	2000-06-30		0.0	0	0						
22316824	Von der Hoffnung auf Liebe und andere Dinge: Gedichte, die das Leben schrieb	Silke Linke	2013-01-20		0.0	0	0						
35594130	Cityscapes and Monuments of Remembrance in Asia Minor	Eva Mortensen			0.0	0	0						
15528069	Elvis Presley Anthology	Anonymous	1981-12-12	English	5.0	1	0						
3092973	Long Life Cool White: Photographs and Essays	Moyra Davey	2008-01-31	English	4.44	54	0						
17514510	Animal Cell Culture and Technology	Michael J. Butler	1996-06-15		0.0	0	0						
25320821	Senli	Merve Akıncı	2015-10-31	Turkish	4.04	278	47						
35190314	Traite Theorique Et Pratique de L'Art de Calciner La Pierre Calcaire, Et de Fabriquer Toutes Sortes de Mortiers, Cimens, Betons, Etc: Soit a Bras D'Hommes, Soit A L'Aide de Machines	Jean-Henri Hassenfratz	2017-05-19		0.0	0	0						
5119868	A practical guide to accounting, taxes & planning for the craftsperson	James E. Norris	1985-01-01		0.0	0	0						
28487857	The Centurion Chronicles Book Six "Caesar's Revenge"	J.M. Garlock	2016-01-05	English	4.0	30	0						
21536461	Luonnon ihmeet	Mailis Uusi-Hautamaa			0.0	0	0						
22652026	New Perspectives for Energy Savings in Agriculture	V. Goedseels			0.0	0	0						
33009709	About Power: A Dutch Francis Novel	Stephen M. Murphy	2015-09-01	English	4.0	33	1						
4300367	Frontiers in nonlinear optics : the Sergei Akhmanov memorial volume	Herbert  Walther	1993-01-01	English	0.0	0	0						
7482889	Revenge	Taslima Nasrin	1993-10-31	English	3.43	175	17						
28558668	Social Performance: Symbolic Action, Cultural Pragmatics, and Ritual	Alexander Jeffrey C	2009-12-07		0.0	0	0						
14966487	Mosby's Medical-Surgical Nursing Viewstudy	Sharon L. Lewis	1998-01-01	English	0.0	0	0						
