id	title	orig_title	author	language	published	avg_rating	ratings_count	review_count	genre_1	genre_2	genre_2	to_read	currently_reading	favorites
26627137	Titans	The Roar of the Spheres	Edward W. Robertson	2011-03-04		3.62	1233	78	Science Fiction	Fiction		1292	123	1
27271724	Coraz mniej olśnień		Ałbena Grabowska	2012-05-21	Polish	3.69	32	1						
1435139	U.S. Small Combatants, Including PT-Boats, Subchasers, and the Brown-Water Navy: An Illustrated Design History	U.S. Small Combatants, Including Pt-Boats, Subchasers, and the Brown-Water Navy: An Illustrated Design History	Norman Friedman	1987-11-01	English	4.43	7	0						
695509	On Becoming Baby Wise II: Parenting Your Pre-Toddler Five to Fifteen Months	On Becoming Baby Wise Book Two: Parenting Your Pretoddler Five to Fifteen Months	Gary Ezzo	1994-10-31	English	3.53	1473	168	Parenting	Nonfiction	Family	311	76	
9830113	Pricing and Risk Management of Synthetic CDOs		Anna Schlosser	2010-12-15	English	0.0	0	0						
22809702	Entscheidungen Des Bundesverfassungsgerichts		Bundesverfassungsgerichts Mitglieder Des	1952-12-31		0.0	0	0						
13815255	O Night Divine for Cello and Piano		Catherine McMichael	2008-03-01	English	0.0	0	0						
3032232	Elle qui chevauche les tempêtes	Windhaven	George R.R. Martin	1975-01-01		3.61	4152	345	Fantasy	Science Fiction	Fiction	111	20	34
21397098	Familienfeste	Familienfeste	Friederike Maass	2013-01-19	German	0.0	0	0						
5937395	The Politics of World Federation	The Politics of World Federation: Two Volumes]	Joseph Preston Baratta	2004-06-30	English	0.0	0	0						
28728000	Invaders		Roy Thomas		English	5.0	1	0						
15119930	Adam Didur I Wokalisci Polscy Na Scenach Operowych Swiata Przeomu XIX/XX Wieku: Studium Muzykologiczno-Biografistyczne		Wacaw Panek		Polish	0.0	0	0						
28532449	Stop Floating, Start Swimming: Refresh Your Reality by Unlocking Life's Secret Codes		Peter James Barkley	2016-01-12	English	4.8	5	1						
9661592	Grammatica elementare della lingua francese		G. Bontempi Lo Martire	1990-10-31	Italian	0.0	0	0						
24135868	Judgment: An Alex French Mystery		B.A. Savage	2014-09-06	English	4.0	3	0						
3423801	The Life of Christ- Jensen Bible Self Study Guide	The Life of Christ- Bible Self Study Guide (Bible Self Study Guides Jensen)	Irving L. Jensen	1990-10-09	English	5.0	2	0						
27987266	The Secret of the Ages	The Secret of the Ages	Robert Collier	1926-10-31	English	4.23	439	40	Self Help	Self Help	Personal Development	715	79	1
20921080	The Eternal Worlds of Richard Crombie		Dennis R. Hill	2013-05-26	English	0.0	0	0						
27609482	La Greve Des Chemins de Fer Aux Etats-Unis		Athanase Cucheval-Clarigny	2014-12-09		0.0	0	0						
35778521	Sleeping Roses: A Romantic Suspense Sleeping Beauty Retelling		RaShelle Workman	2017-07-11		0.0	0	0						
20241231	Life Cycle Assessment		Miao Guo	2013-01-11	English	0.0	0	0						
28806052	Web Accessibility: A Foundation for Research		Simon Harper	2008-08-01	English	0.0	0	0						
252655	Superlative: Echoes of the Postmodern Condition	Superlative: Echoes of the Postmodern Condition	Natalie Kristina Goldstraw	2004-06-01	English	0.0	0	0						
988352	Wildebeest	Wild Africa - Wildebeest (Wild Africa)	Melissa S. Cole	2002-09-01		4.0	2	0						
35065260	Malereyne		Delly	2017-04-30		0.0	0	0						
35961176	The rationale of punishment	The Rationale Of Punishment (1830)	Jeremy Bentham	2004-04-01		4.0	4	0						
4339907	Manual J: Residential Load Calculation		Hank Rutkowski	2001-12-12	English	4.17	6	0						
35117600	The Man in the Shadows		Elizabeth Acord	2017-04-24	English	0.0	0	0						
1402133	Monster Garage: How To Custom Paint Damn Near Anything	How to Custom Paint Damn Near Anything : Monster Garage	Craig Fraser	2005-01-15	English	3.83	6	0						
25016854	History		Vladimir Duran	2013-12-27	English	0.0	0	0						
16892777	The 2009 World Forecasts of Footwear with Leather Outer Soles and Uppers Which Consist of Leather Straps Across the Instep and Around the Big Toe Export Supplies		Philip M. Parker	2009-01-01		0.0	0	0						
3724112	Estate Duty Saving And Capital Gains Tax, Including The Incidence Of Stamp Duty, Income And Corporation Taxes	Estate Duty Savings and Capital Gains Tax	John Brian Morcom	1972-12-31		0.0	0	0						
34884043	Bravo! Clarinet, Clarinet & Piano, Carol Barratt		Schubert, Czerny and Barratt, Ed: Campbell 10 composers including Mozart	2015-09-09		0.0	0	0						
3986973	Transport And Development	Transport and development	B.S. Hoyle		English	5.0	1	0						
12131613	The Persistence of the Particular		Dennis Wrong	2004-10-31	English	0.0	0	0						
6788760	Dialogue and Culture		Marion Grein	2007-10-31	English	0.0	0	0						
6110339	A Wilderness Journey: Planes, Pack Strings and Perils	A Wilderness Journey: Planes, Pack Strings and Perils	Rod Zoske	2006-07-20		0.0	0	0						
20326998	In His Presence	In His Presence: The Secret of Prayer	E.W. Kenyon	1969-10-31	English	4.61	109	5						
33437961	Nederlands Vrachtwagenmerk: Daf, Ginaf, VDL Groep, Daf YA-328, Daf M39, Berkhof Ambassador, Jonckheere Transit, Daf YA-126, Daf YA-314		Bron Wikipedia	2011-07-28		0.0	0	0						
27456064	Proceedings, Volume 38		Somersetshire Archaeological and Natural	2015-09-17		0.0	0	0						
535812	Dal Messia Al Cristo: Le Origini Della Cristologia	Dal Messia al Cristo  (Studi Biblici 88)	Giorgio Jossa			0.0	0	0						
23440564	Cover Up in the Holy Land		Ilana Berner	2013-01-01	English	3.0	2	0						
16705983	Dream on		Jesse Russell	2012-07-22		0.0	0	0						
15071643	The Geology of Namibia		R. McG Miller		English	0.0	0	0						
30835954	The Old Man, his Young Wife and the Thief		Dhruv Garg	2016-07-01	English	3.0	2	0						
27606972	Kamloops Lake Fun Book: A Fun and Educational Lake Coloring Book		Jobe Leonard	2014-12-06		0.0	0	0						
3104291	Slavery and Its Consequences	Slavery and Its Consequences: The Constitution, Equality and Race (Aei Studies, No 469)	Goldwin	1988-07-25	English	4.0	3	0						
30164122	Легенды и правда о „святых” местах		S.M. Demidov	1988-10-31	Russian	0.0	0	0						
34219336	Amy Gets Naked: A Story of the Permanude Universe and Young Love		Gloria	2017-01-28		3.5	2	0						
4871310	The Basic Skills Of Effective Public Speaking	Basic Skills of Effective Public Speaking	Artie Y. Thrash	1984-01-01	English	0.0	0	0						
12960774	Ecclesial Movements and Communities: Origins, Significance, and Issues		Brendan Leahy	2011-09-26	English	4.0	8	0						
6172058	Unknown Book 6172058	A year in the life of andy warhol	Unknown Author 59			5.0	1	0						
24875928	O Enigma de Ryujin'Maru		Yoshikazu Kamada	2013-03-27	English	0.0	0	0						
27888326	The Director's Cut		Tuesday Harper	2015-11-24	English	4.0	1	0						
20448638	Kata: The Folk Dances of Shotokan		Rob Redmond			4.17	6	3						
34837994	Kalp Manevraları		Mert Şer	2016-11-30	Turkish	4.0	1	0						
12764841	China in 2020: A New Type of Superpower		Hu Angang	2010-10-16	English	3.62	13	0						
822834	Safari Guide!: Scouting for Wildlife in Africa	Safari Guide!: Scouting for Wildlife in Africa (Going Places)	Robyn Brode		English	3.0	1	0						
10987547	Tres Caras del Amor, Las: Givers, Takers & Other Kinds of Lovers	Givers Takers and Other Kinds of Lovers (Living Books)	Josh McDowell	1980-08-31	English	3.97	31	4						
25491508	مدخل إلى مقاصد الشريعة		أحمد الريسوني	2009-10-31	Arabic	3.63	108	32						
20173736	Hellblazer #286		Peter Milligan		English	4.5	2	0						
21179450	Off the Wall Stories		Al Stevens	2012-09-14	English	4.4	5	1						
32250062	The Freedom of the Seas		A Maurice (Alfred Maurice) 1860-1 Low	2016-08-27		0.0	0	0						
17748014	Pulp	Pulp	Charles Bukowski	1994-10-31		3.69	21628	1004	Fiction	Novels	Literature	11360	387	166
27847490	Inferno	Inferno	Dan Brown	2013-10-31	Spanish	3.81	354118	34047	Fiction	Mystery	Thriller	159216	18487	1542
12263365	Happy Accidents: Level 6		Alan Trussell-Cullen	2001-08-01	English	0.0	0	0						
15201429	Road Belong Cargo: A Study of the Cargo Movement in the Southern Madang District New Guinea		Peter Lawrence		English	0.0	0	0						
28758281	Word of God: Bible interpretation based on Numerology - Gematria on Beshalach		David Langner	2016-01-21	English	0.0	0	0						
26287790	Around the World to Persia: Letters Written While on the Journey as a Member of the American-Persian Relief Commission in 1918		Kate Jackson	2015-07-13		0.0	0	0						
31259058	Second Chances		Sarah Lynn Jones	2016-07-19		0.0	0	0						
35376874	Known King John		William Shakespeare	2017-06-01		0.0	0	0						
28325213			Rex Allen Jones II	2015-12-16		0.0	0	0						
29883275	The Paul Reubens Handbook - Everything You Need to Know about Paul Reubens		Jennifer Odom	2016-04-09		0.0	0	0						
15539990	Collectanea II: Studien Zur Geschichte Der Papstlichen Kapelle: Tagungsbericht, Heidelberg, 1989		Bernhard Janz		German	0.0	0	0						
18869021	美少女学園 処女奴隷養成科		深山 幽谷	2002-08-31	English	0.0	0	0						
20807061	Breton witch		Yulia Galanina	2013-08-21	English	0.0	0	0						
28879205	The Life of Edward White Benson, Sometime Archbishop of Canterbury, Volume 1		A.C. Benson	2015-10-16		0.0	0	0						
8465274	The King Of Debt	The King Of Debt (Yaoi)	Sanae Rokuya	2007-01-12		3.18	49	5						
13102689	혼동하지 마요. 2, 낮과 밤	Jour et la nuit	Hervé Tullet	1998-01-01	Korean	3.94	35	4						
8782739	Misconception	Misconception	Ryan Boudinot	2009-08-25		3.11	232	45	Fiction	Literary Fiction	Abandoned	167	4	
26234348	Copyright in a Global Information Economy		Julie E. Cohen	2015-04-13	English	0.0	0	0						
2980075	The Sword of the Dawn	Sword of the Dawn	Michael Moorcock	1968-10-31	English	3.85	1742	41	Fantasy	Fiction	Science Fiction	148	9	5
17243927	The Salem Witch Trials		Peter Benoit	2013-09-01		3.83	6	3						
32986924	200 Very Hard Sudoku Puzzles: Very Hard Sudoku Puzzles for Advanced Players		Lucas Game	2016-11-09		0.0	0	0						
26476668	The Forsaken Inn	The Forsaken Inn	Anna Katharine Green	1889-03-19		3.66	407	57	Historical	Historical Fiction	Mystery	178	26	
22971403	The Chemistry of Tarot: The Secret Science of Kabbalah		Babette Leeper	2014-07-16		0.0	0	0						
986435	Psychology and Crime	Psychology and Crime: An Introduction to Criminological Psychology	Clive R. Hollin	1989-05-04	English	3.62	13	1						
6997406	A Wonderful Week		Marjolein Varekamp	2009-10-31	English	4.29	7	3						
32990373	How to be an Elite Business Owner: Part of the Elite Obsessed Series		Joshua Malczak	2016-11-10	English	0.0	0	0						
20543692	Uncle Vanya: Дядя Ваня	Дядя Ваня	Anton Chekhov	1897-10-31		3.84	13593	362	Classics	Cultural	Russia	918	20	
30191228	Seasonal Foraging: Wild Foods to Forage During Different Seasons		Pamela Ramirez	2016-05-13	English	3.0	1	0						
15953418	Proverbial Aesop: The Complete Aesopic Proverbs		Aesop	2012-08-01	English	4.43	7	5						
15109519	Fifteen Going on Grown Up		Stephanie M. Turner	2012-04-03	English	4.0	4	1						
14826242	Bundle: Tracking: Tractor-Trailor Driver Computer-Based Training		Delmar Thomson Learning		English	0.0	0	0						
21885221	Caleb Williams	Things as They Are; or The Adventures of Caleb Williams	William Godwin	1794-10-31		3.45	3232	151	Classics	Fiction	Gothic	3214	63	14
26434979	The Manatitlans: Or a Record of Recent Scientific Explorations in the Andean La Plata, S. a		R Elton Smilie	2015-08-05		0.0	0	0						
25780815	Painting Lily	Painting Lily	Mimi Schlichter	2015-05-22	English	3.41	32	21						
29986452	HoneyLee's Girl		G.K. Wuori	2016-01-28	English	5.0	3	1						
14297913	Poets of the 18th Century		Various	2006-01-01	English	0.0	0	0						
26905570	The Mentons: Was It a Crime?		C F R Hayward	2015-09-27		0.0	0	0						
1342193	Utah's Wasatch Front	Utah's Wasatch Front (Utah Geographic Series, No 4)	Ted Wilson		English	0.0	0	0						
35020326	Narrative of the Life of Frederick Douglass: An American Slave:		Frederick Douglass	2010-12-15		0.0	0	0						
20950547	Saving the World from My Bathtub		Janine Regan-Sinclair	2010-05-08		0.0	0	0						
17036828	Gun Digest Shooter's Guide to the 1911		Robert K Campbell	2011-03-02		0.0	0	0						
22228504	Index to Century Farms of Minnesota		Mary Hawker Bakeman	2009-12-31		0.0	0	0						
15811902	Hydroforming for advanced manufacturing		Muammer Koc	2008-04-25	English	3.5	2	0						
28587780	A Christmas Carol	A Christmas Carol	Charles Dickens	1843-10-31	English	4.02	449305	11655	Classics	Fiction	Holiday	113276	8235	2298
13200977	Communication Research: Techniques, Methods and Applications		G. M. du Plooy	2004-04-28	English	0.0	0	0						
21395887	Půlnoční palác	El palacio de la medianoche	Carlos Ruiz Zafón	1998-10-31	Czech	3.59	12513	989	Fantasy	Young Adult	Mystery	1095	295	82
26883987	Job SOS, 10 Tips to Survive the Job You Hate		RB Rich	2015-09-14		0.0	0	0						
5510262	Astonishing--And True--Stories of the Speedway	Astonishing--and true--stories of the speedway	Al Powell	1977-01-01	English	5.0	1	1						
19633569	Untold Truths		Kenneth Gilliard Jr.	2011-10-10	English	4.0	1	0						
6059194	The Railway Children	The Railway Children	E. Nesbit	1906-10-31	English	3.99	40547	1011	Classics	Childrens	Fiction	12724	1115	117
1634877	Your Shadow	Your shadow: Poems 1980-83	Kevin Hart	1984-01-01	English	3.0	1	0						
9484149	Sibyl: The Database Of Classical Iconography		Dwaune Latimer		English	0.0	0	0						
13245414	Computer Aided Systems Theory -- EUROCAST 2011: 13th International Conference, Las Palmas de Gran Canaria, Spain, February 6-11, 2011, Revised Selected Papers, Part I		Roberto Moreno-Diaz	2012-01-26	English	0.0	0	0						
4258899	Welcome to the Wubbulous World!	Welcome to the Wubbulous World (Wubbulous World of Dr. Seuss)	Tish Rabe	1998-04-01	English	4.31	16	1						
17291964	Hedges on Hedge Funds	Hedges on Hedge Funds: How to Successfully Analyze and Select an Investment (Wiley Finance)	James R. Hedges IV	2004-11-01		4.0	4	1						
33652475	How was it Humanly Possible?		Irena Steinfeldt		English	0.0	0	0						
4195267	Botched Business	Botched Business	Michael Chisholm	2008-09-01	English	0.0	0	0						
32235296	German Literature in American Magazines Prior to 1846;		Scott Holland 1875- Goodnight	2016-08-26		0.0	0	0						
15807021	The Magical Years: The Bowdoin Method at Home		Ruth Bowdoin	1989-10-31		4.33	3	1						
2851878	Finite Mathematics and Calculus with Applications	Finite Mathematics and Calculus with Applications	Margaret L. Lial	1989-01-01	English	3.63	16	2						
28996727	Biennial Report of the Bank Commissioner of the State of Kansas, Volume 2		Kansas Dept of Banking	2015-12-14		0.0	0	0						
31851668	Psst..! Saya Ada Cerita		Lutfi Lokman	2016-10-31	Malay	2.5	2	2						
28638024	The Queen's Accomplice: A Maggie Hope Mystery	The Queen's Accomplice	Susan Elia MacNeal	2016-10-04	English	3.93	3084	449	Mystery	Historical	Historical Fiction	7517	261	3
30892567	The Bitcoin Handbook - Everything You Need to Know about Bitcoin		Amy Osborne	2016-06-25		0.0	0	0						
11422426	Saturday's Bride	Saturday'S Bride (Presents, 2131)	Kate Walker	2000-03-01	English	3.3	27	3						
26440740	L'Offerta Di Etruria, Vol. 1: Cantata Umiliata Dalla Comunita Civica Di Firenze Alle Loro Maesta L'Imperatore E L'Imperatrice Di Austria Per La Faustissima Loro Venuta in Toscana Nell'anno 1819		Francesco Gonnella	2015-08-07		0.0	0	0						
35010264	Mansfield Park	Mansfield Park	Jane Austen	1814-10-31	English	3.84	228630	7196	Fiction	Romance	Classics	1436	5377	1374
6967221	Puppet Patterns: Integrate Easy-To-Make Puppets with Thematic Activities Across the Curriculum		Linda Milliken	1995-11-01	English	0.0	0	0						
34881419	Cowboys Dungeon		Donna Russet	2017-04-02		0.0	0	0						
35961558	The Politics of Global Governance: International Organizations in an Interdependent World		Brian Frederking	2015-10-31	English	4.5	2	1						
4313786	Azarius	Azarius	Sidney Williams	1989-06-01	English	4.13	8	0						
6390830	Dragon's Tapestry	The Dragon's Tapestry	Martine Bates	1992-01-01	English	3.89	63	4						
36155373	Untitled 2		Katie Khan			0.0	0	0						
14949076	Hollywood Creative Directory: Volume 37		Hollywood Creative Directive		English	0.0	0	0						
15752767	Прыжок волка. Очерки политической истории Чечни от Хазарского каганата до наших дней		Герман Садулаев	2012-10-31	Russian	3.13	8	4						
21312436	Restoration and Redemption		Gordon Collins	2012-09-19	English	0.0	0	0						
23821409	Quantum Computing, Multi-Level Bits and Temperature Control		Renato L. M. de Azevedo	2013-03-16	English	0.0	0	0						
24960746	Think Speak Win: Discover the Art of Debate		Gaurav Keerthi	2011-04-15	English	0.0	0	0						
29220819	Jeremiah: Dzicy spadkobiercy	Les héritiers sauvages	Hermann Huppen	1980-01-31	Polish	3.75	24	3						
23574498	الانفتاح بين المصالح والهواجس		حسن الصفار	2009-10-31	Arabic	2.0	1	0						
31914892	The Ensamples of Fra Filippo: A Study of Mediaeval Siena		William Heywood	2013-07-09		0.0	0	0						
19071717	Hvad kan jeg blive		Various	1978-10-31	Danish	0.0	0	0						
409301	Love, Death, and Exile: Poems Translated from Arabic	Love, Death, and Exile: Poems Translated from Arabic	Abdul Wahab Al-Bayati	1990-01-01	English	4.29	31	4						
29791322	Knowing, Growing, and Going with God		Teryl Baker	2016-03-31		0.0	0	0						
10811939	Core Curriculum: Trainee Guide 2009- Access		NCCER National Center for Construction Education and Research	2009-01-28		0.0	0	0						
29294416	Supplement to Jamieson's Scottish Dictionary with Memoir, and Introduction		John Jamieson	2010-03-30		0.0	0	0						
28385236	Operation Mermaid: The Project Kraken Incident	Operation Mermaid: The Project Kraken Incident	Joseph McGarry	2015-12-15	English	4.25	20	11						
6539713	Whistling in the Dark: Twenty-One Queer Interviews	Whistling in the Dark: Twenty-One Queer Interviews	R. Raj Rao	2009-01-06	English	4.25	12	1						
26486917	Handbook of Electrical and Computer Engineering: Volume I		Dewayne Hopper	2015-01-09		0.0	0	0						
13729257	Adobe Flash Professional Cs5 Illustrated		Barbara M. Waxer	2010-09-01	English	0.0	0	0						
10363369	Historia de la eternidad	Historia de la eternidad	Jorge Luis Borges	1936-10-31	Spanish	4.1	739	22	Philosophy	Nonfiction	Writing	496	32	1
18708058	UFOs		Nadia Higgins	2014-01-01		0.0	0	0						
17190264	Hunger	Hunger	Michael  Grant	2009-05-26	Swedish	4.02	66328	3167	Young Adult	Science Fiction	Dystopia	649	295	47
8080852	Deception	Deception	Jonathan Kellerman	2009-10-15	English	3.96	14478	539	Mystery	Fiction	Thriller	3225	98	6
34577242	Whip It Journal		NOT A BOOK	2017-02-12		0.0	0	0						
8733903	Wade Conner's Revenge	Wade Conner'S Revenge (Silhouette Intimate Moments, No 460)	Julia  Quinn		English	4.38	21	0						
22316449	Скарабей : Владимир Спиридонов,  Сказки для детей от 5 лет и до 120...		Vladimir Spiridonov	2013-03-22		0.0	0	0						
36401018	Family Threesomes Bundle 3: Books 9 - 12		Tori Westwood	2017-10-05		0.0	0	0						
11267645	Claimed	Claimed	K.R. Smith	2011-04-30	English	3.5	3057	215	Fantasy	Paranormal	Romance	1060	43	14
3331520	An Improper Profession: Women, Gender, and Journalism in Late Imperial Russia		Barbara T. Norton	2001-03-31	English	3.5	2	0						
33212645	Red Flowers Falling Journal: 150 Page Lined Notebook/Diary		NOT A BOOK	2016-11-20		0.0	0	0						
18503869	Biographical Sketches 1852-1875		Martineau Harriet	2013-03-28		0.0	0	0						
16609093	Quote This!: A Collection of Illustrated Quotes for Educators		Diane Hodges	2008-05-01		0.0	0	0						
18227741	Z.E.R.O.: Zero Paid Media as the New Marketing Model		Joseph Jaffe	2013-01-01		3.9	20	3						
18338202	Sherlock Holmes El Kitabı		Ransom Riggs	2009-10-31	Turkish	3.88	820	66	Nonfiction	Mystery	Humor	2867	43	7
32756740	Patent, Copyright & Trademark	Patent, Copyright & Trademark: An Intellectual Property Desk Reference	Richard Stim	2006-10-31		4.19	16	3						
21601553	Sword of Neamha		Stephen England	2011-06-21		3.47	15	3						
30332919	Wyoming Brave		Diana Palmer	2016-12-27	English	3.93	1013	129	Romance	Westerns	Contemporary	113	193	4
1400536	A Hero Is Born		Justine Korman Fontes	1997-05-01		4.71	7	0						
6457389	A Sacred Sorrow	A Sacred Sorrow: Reaching Out to God in The Lost Language of Lament	Michael Card			4.3	189	36						
31894590	A History of the Republican National Conventions from 1856 to 1908		John Tweedy	2016-05-22		0.0	0	0						
18810523	Taivaallinen džonkki	La Jonque Célèste (Yoko Tsuno, #22)	Roger Leloup	1998-09-16	Finnish	3.79	160	2						
4995179	Prufungs-Trainer Biochemie Und Zellbiologie	Prüfungs-Trainer Biochemie und Zellbiologie	Andreas Held	2005-01-13	German	4.0	1	0						
1657774	Costing The Earth: The Challenge For Governments, The Opportunities For Business	Costing the Earth: The Challenge for Governments, the Opportunities for Business	Frances Cairncross	1991-05-09	English	3.0	4	1						
984792	Aces Abroad	Aces Abroad (Wild Cards Book 4)	George R.R. Martin	1988-10-31	English	3.77	1712	63	Fantasy	Science Fiction	Short Stories	342	30	4
37305	Destiny's Daughters	Destiny's Daughters	Gwynne Forster	2006-01-01	English	4.23	75	8						
14615449	Fusion: One of Kind a Revealed Mystery		"Jano" Jantomaso Pat "Jano" Jantomaso	2009-04-01	English	0.0	0	0						
21752353	10 Daddy-Daughter Sex Stories		Sapna Patel	2013-08-06		0.0	0	0						
3027738	The Nature and Treatment of Depression	The Nature and Treatment of Depression (A Wiley Biomedical-health Publication)	Frederic Flach	1975-01-01	English	0.0	0	0						
3657414	Encounter Near Venus	Encounter Near Venus	Leonard Wibberley	1968-10-31	English	3.93	15	2						
16215915	und edz amol frängisch: wie mer der Schnobl gaxn is Gedichdli von Maya Kandlbinder		Maya Kandlbinder	2009-12-16		0.0	0	0						
33044048	Le Carnet D'Ethan - Lignes, 96p, A5 - Moustache Hispter		Collectif	2015-03-01		0.0	0	0						
31922787	An Illustrated History of Health and Fitness, from Pre-History to Our Post-Modern World		Roy J Shephard	2014-12-14		0.0	0	0						
21214694	Fire in the Park: Manchester Pyrodramas & Famous Victorians		Don Hale	2014-01-03	English	3.0	1	0						
6125562	Death in Paradise	Death in Paradise (Henrie O Mystery, Book 4)	Carolyn G. Hart	1998-01-01	English	3.88	727	56	Mystery	Mystery	Cozy Mystery	271	33	2
29151419	Why Winners Win and Losers Lose: Concepts of Champions		Jim Baker	2014-12-19	English	0.0	0	0						
34270708	Encyclopedie Methodique, Vol. 1: Musique		Nicolas Etienne Framery	2017-02-08		0.0	0	0						
30341720	Mills & Boon : A Sweet Aussie Christmas/The Nanny Who Saved Christmas/Their Newborn Gift/Christmas At Candlebark Farm		Michelle Douglas	2014-12-01	English	0.0	0	0						
34205711	Fearless Flying		Karen  Gordon	2017-01-19	English	4.19	53	34						
28724346	Documents of the Senate of the State of New York, Volume 9		New York (State) Legislature Senate	2015-11-05		0.0	0	0						
891227	David Hume: Moral and Political Theorist	David Hume: Moral and Political Theorist	Russell Hardin	2007-08-30	English	4.25	4	1						
28581756	L'Age d'Or de Mickey Mouse 1936-1937		Floy Gottfredson			5.0	1	0						
26631085	No Tengas Miedo		Acoba	2015-09-15		0.0	0	0						
31446651	Murder Mountain: An Eli Quinn Short Mystery / Prequel		Robert Roy Britt	2016-08-12	English	4.05	20	1						
21233086	Get Ready for Retirement - How to Have a Life After Work		Susan E. Kersley	2011-04-05	English	0.0	0	0						
26792702	Trois mariages chez les MacGregor	The MacGregor Brides	Nora Roberts	1997-10-31	French	4.08	12789	273	Romance	Romance	Contemporary Romance	491	140	53
8019191	Library Technology and User Services: Planning, integration, and usability engineering		Anthony Chow	2011-11-09		3.78	9	1						
4020841	Oral Biology	Oral Biology	Robert B. Calmes			0.0	0	0						
25065158	Riding for Ladies		W.A. Kerr	2012-12-18	English	3.0	1	0						
18787002	Introduction to General Relativity		Lewis Ryder	2009-10-31		4.33	6	0						
23036349	Digital Storytelling: The Narrative Power of Visual Effects in Film	Digital Storytelling: The Narrative Power of Visual Effects in Film	Shilo T. McClean	2007-01-01		3.88	16	0						
34084983	Annual Report of the Selectmen and Treasurer and Superintendent of Public Schools, of the Town of Lee, N. H: For the Year Ending March 1, 1882		Lee New Hampshire	2017-01-29		0.0	0	0						
10032608	In Search of England	In Search of England	H.V. Morton	1927-10-31		3.97	226	31	Travel	Nonfiction	European Literature	376	16	
11476659	Nude Descending A Staircase		Joyce Richardson	2011-03-11		4.2	5	0						
17371261	Ultimate Spider-Man, n. 34		Brian Michael Bendis	2005-05-26	Italian	4.0	2	0						
5487033	Kiki	Kiki	Christoph Schuler	2008-01-01	English	2.0	2	0						
36195543	The Last Unicorn		Gammack J.E.		English	3.5	4	0						
24350161	Space Stations		Ruth Owen	2015-01-01		0.0	0	0						
5761078	Letizia Cariello: Hallenbad Book	Letizia Cariello: Hallenbad Book	Letizia Cariello	2006-11-01	English	0.0	0	0						
27964388	Grace Revolution Study Guide: Experience the Power to Live Above Defeat		Joseph Prince	2016-04-05		5.0	6	1						
2168540	Rapid Access Guide to Physical Examination	Rapid Access Guide To Physical Examination	Donald W. Novey	1998-07-01	English	4.0	1	1						
6703396	Loft Conversions		John Coutts	2006-01-01	English	2.5	2	0						
8203425	Luther's Works Selected Psalms I/Chapters 2, 8, 19, 23, 26, 45 and 51	Luther's Works Selected Psalms I/Chapters 2, 8, 19, 23, 26, 45 and 51 (Luther's Works)	Martin Luther	1968-01-01		4.5	4	1						
11043874	Souvenir book of Harlem lodge, no. 457, F. &amp; A. M. Pub. in commemoration of its two-thousandth communication in connection with an entertainment and reception at the Harlem casino, 12th street and Seventh avenue, Wednesday evening, December 14th, 1904		no. Freemasons. New York . Harlem lodge			0.0	0	0						
20656104	Felicidade	Über das Glück. Betrachtungen und Gedichte	Hermann Hesse	1973-10-31	Portuguese	3.64	44	3						
24774937	Great Expectations	Great Expectations	Charles Dickens	1860-10-31	English	3.75	515969	12525	Classics	Fiction	Literature	769		3200
2670097	The Ghost Ship	The Ghost Ship	Delbert Alton Young		English	0.0	0	0						
29157618	Life and Light for Woman, Volume 25		Woman's Board of Missions	2015-10-22		0.0	0	0						
31950701	Unerbittlich ist der Tod		Natasha Cooper		German	0.0	0	0						
6367606	Elfenkind	Elfenkind	Remmelt Mastebroek	2005-10-31	Dutch	3.25	8	0						
28811070	悲しみからの旅立ち ハーレクイン・セレクト		ベティ ニールズ		English	0.0	0	0						
17062620	Venom	Venom	Fiona Paul	2012-10-01		3.74	4816	697	Historical	Historical Fiction	Young Adult	16482	174	93
22336782	The Complete Works of Oscar Wilde: +150 Works in 1 eBook	Collected Works	Oscar Wilde	1908-10-31	English	4.45	18130	324	Classics	Fiction	Poetry	15385	939	228
34366841	A Year Book of Famous Lyrics: Selections from the British and American Poets, Arranged for Daily Reading or Memorising		Frederic Lawrence Knowles	2017-02-18		0.0	0	0						
29376003	Hymns and Poetry of the Eastern Church		Bernhard Pick	2015-07-26		0.0	0	0						
33612252	Uber Die Konstruktion Flacher Ausgange Fur Nichtlineare Systeme Und Zur Polzuweisung Durch Statische Ausgangsruckfuhrungen		Matthias Franke	2014-04-15		0.0	0	0						
16323066	Belize: 2005 Article IV Consultation - Staff Report; Staff Statement; And Public Information Notice on the Executive Board Discussion		International Monetary Fund	2005-09-30		0.0	0	0						
28901889	The Children of the Abbey: A Tale	The Children of the Abbey	Regina Maria Roche	1796-10-31		4.08	26	9						
13487009	Les Bons Enfants	Les Bons Enfants	Comtesse de Ségur	1862-10-31	French	3.82	159	1						
34209544	Bianca da morire		Elena Mearini	2015-12-31	Italian	3.2	5	1						
29948766	The Match		Ann Dominguez	2016-04-04		4.67	3	2						
2304427	The Visconti-Sforza Tarot Cards	The Visconti-Sforza Tarot Cards	Michael Dummett	1986-04-01		3.93	14	0						
33822734	Take a chance	Take a Chance	C.E. Murphy	2009-11-24	English	3.96	23	4						
36045813	Fierce at Four Foot Two		Terra Jolé	2017-10-03		3.55	20	2						
